host_id,id,name,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
39930655,868166807343577493,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,868195132345901909,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,868197411022464775,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,868197573930185358,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,868198050996313768,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,868207067516966070,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,868207076241807543,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,868208125416244038,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,868209019778870068,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,868209161625633515,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,868210389078044738,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,869678339186629233,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,870198437527095597,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,874896739097261969,Rental unit in Washington · ★4.70 · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,876164551529442064,Rental unit in Washington · ★4.50 · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,876312233369537638,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,876312496477401190,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,879135968150594217,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,886404268901037924,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,898411253846981998,Rental unit in Washington · ★5.0 · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,903013088962240254,Home in Washington · 2 bedrooms · 2 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,903053624394362477,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,903063116231661574,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,903073223216033587,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,916825411926344269,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,916825666212142759,Home in Washington · 3 bedrooms · 5 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,919519827276705260,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,919519828549914842,Rental unit in Washington · 2 bedrooms · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,919690663091411055,Rental unit in Washington · 3 bedrooms · 5 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,925275064921513371,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,932554651808243085,Home in Washington · ★New · 3 bedrooms · 3 beds · 2.5 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,932728625286828850,Home in Washington · ★4.91 · 3 bedrooms · 4 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,934031470777219109,Home in Washington · ★New · 3 bedrooms · 3 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,943661975591416291,Rental unit in Washington · ★New · 3 bedrooms · 3 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,948468330250303826,Rental unit in Washington · ★New · 2 bedrooms · 2 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,948468536212025106,Rental unit in Washington · ★New · 2 bedrooms · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,948856935932499712,Rental unit in Washington · ★New · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,962420028732960951,Rental unit in Washington · ★New · 2 bedrooms · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,963901023490194892,Home in Washington · ★New · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,965141900260066436,Home in Washington · ★New · 2 bedrooms · 2 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,965945844681425221,Rental unit in Washington · ★New · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,965946802372922765,Rental unit in Washington · ★New · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
